Some interesting shortest path questions,http://www.geeksforgeeks.org/interesting-shortest-path-questions-set-1/
Shortest path with exactly k edges in a directed and weighted graph,http://www.geeksforgeeks.org/shortest-path-exactly-k-edges-directed-weighted-graph/
Find if there is a path between two vertices in a directed graph,http://www.geeksforgeeks.org/find-if-there-is-a-path-between-two-vertices-in-a-given-graph/
Connectivity in a directed graph,http://www.geeksforgeeks.org/connectivity-in-a-directed-graph/
Articulation Points (or Cut Vertices) in a Graph,http://www.geeksforgeeks.org/articulation-points-or-cut-vertices-in-a-graph/
Biconnected graph,http://www.geeksforgeeks.org/biconnectivity-in-a-graph/
Bridges in a graph,http://www.geeksforgeeks.org/bridge-in-a-graph/
Eulerian path and circuit,http://www.geeksforgeeks.org/eulerian-path-and-circuit/
Fleury’s Algorithm for printing Eulerian Path or Circuit,http://www.geeksforgeeks.org/fleurys-algorithm-for-printing-eulerian-path/
Strongly Connected Components,http://www.geeksforgeeks.org/strongly-connected-components/
Transitive closure of a graph,http://www.geeksforgeeks.org/transitive-closure-of-a-graph/
Find the number of islands,http://www.geeksforgeeks.org/find-number-of-islands/
Count all possible walks from a source to a destination with exactly k edges,http://www.geeksforgeeks.org/count-possible-paths-source-destination-exactly-k-edges/
Euler Circuit in a Directed Graph,http://www.geeksforgeeks.org/euler-circuit-directed-graph/
Biconnected Components,http://www.geeksforgeeks.org/biconnected-components/
Tarjan’s Algorithm to find Strongly Connected Components,http://www.geeksforgeeks.org/tarjan-algorithm-find-strongly-connected-components/
Graph Coloring (Introduction and Applications),http://www.geeksforgeeks.org/graph-coloring-applications/
Greedy Algorithm for Graph Coloring,http://www.geeksforgeeks.org/graph-coloring-set-2-greedy-algorithm/
Travelling Salesman Problem (Naive and Dynamic Programming),http://www.geeksforgeeks.org/travelling-salesman-problem-set-1/
Travelling Salesman Problem (Approximate using MST),http://www.geeksforgeeks.org/travelling-salesman-problem-set-2-approximate-using-mst/
Hamiltonian Cycle,http://www.geeksforgeeks.org/backtracking-set-7-hamiltonian-cycle/
Vertex Cover Problem (Introduction and Approximate Algorithm),http://www.geeksforgeeks.org/vertex-cover-problem-set-1-introduction-approximate-algorithm-2/
K Centers Problem  (Greedy Approximate Algorithm),http://www.geeksforgeeks.org/k-centers-problem-set-1-greedy-approximate-algorithm/
Ford-Fulkerson Algorithm for Maximum Flow Problem,http://www.geeksforgeeks.org/ford-fulkerson-algorithm-for-maximum-flow-problem/
Find maximum number of edge disjoint paths between two vertices,http://www.geeksforgeeks.org/find-edge-disjoint-paths-two-vertices/
Find minimum s-t cut in a flow network,http://www.geeksforgeeks.org/minimum-cut-in-a-directed-graph/
Maximum Bipartite Matching,http://www.geeksforgeeks.org/maximum-bipartite-matching/
Channel Assignment Problem,http://www.geeksforgeeks.org/channel-assignment-problem/
Find if the strings can be chained to form a circle,http://www.geeksforgeeks.org/given-array-strings-find-strings-can-chained-form-circle/
"Given a sorted dictionary of an alien language, find order of characters",http://www.geeksforgeeks.org/given-sorted-dictionary-find-precedence-characters/
Karger’s algorithm for Minimum Cut,http://www.geeksforgeeks.org/kargers-algorithm-for-minimum-cut-set-1-introduction-and-implementation/
Karger’s algorithm for Minimum Cut | Set 2 (Analysis and Applications),http://www.geeksforgeeks.org/kargers-algorithm-for-minimum-cut-set-2-analysis-and-applications/
Hopcroft–Karp Algorithm for Maximum Matching | Set 1 (Introduction),http://www.geeksforgeeks.org/hopcroft-karp-algorithm-for-maximum-matching-set-1-introduction/
Hopcroft–Karp Algorithm for Maximum Matching | Set 2 (Implementation),http://www.geeksforgeeks.org/hopcroft-karp-algorithm-for-maximum-matching-set-1-introduction/
Length of shortest chain to reach a target word,http://www.geeksforgeeks.org/length-of-shortest-chain-to-reach-a-target-word/
Find same contacts in a list of contacts,http://www.geeksforgeeks.org/find-same-contacts-in-a-list-of-contacts/
Linearity of Expectation,http://www.geeksforgeeks.org/linearity-of-expectation/
Expected Number of Trials until Success,http://www.geeksforgeeks.org/kargers-algorithm-for-minimum-cut-set-1-introduction-and-implementation/
Karger’s algorithm for Minimum Cut,http://www.geeksforgeeks.org/kargers-algorithm-for-minimum-cut-set-1-introduction-and-implementation/
K’th Smallest/Largest Element in Unsorted Array | Set 2 (Expected Linear Time),http://www.geeksforgeeks.org/kth-smallestlargest-element-unsorted-array-set-2-expected-linear-time/
Reservoir Sampling,http://www.geeksforgeeks.org/reservoir-sampling/
Shuffle a given array,http://www.geeksforgeeks.org/shuffle-a-given-array/
Select a Random Node from a Singly Linked List,http://www.geeksforgeeks.org/select-a-random-node-from-a-singly-linked-list/
Analysis of Algorithms,http://geeksquiz.com/algorithms/analysis-of-algorithms/
Sorting,http://geeksquiz.com/algorithms/searching-and-sorting/
Divide and Conquer,http://geeksquiz.com/algorithms/divide-and-conquer/
Greedy Algorithms,http://geeksquiz.com/algorithms/greedy-algorithms/
Dynamic Programming,http://geeksquiz.com/algorithms/dynamic-programming/
Backtracking,http://geeksquiz.com/algorithms/backtracking/
Misc,http://geeksquiz.com/algorithms/misc-2/
NP Complete,http://geeksquiz.com/algorithms/np-complete/
Searching,http://geeksquiz.com/algorithms/searching/
Analysis of Algorithms (Recurrences),http://geeksquiz.com/algorithms/analysis-of-algorithms-recurrences/
Recursion,http://geeksquiz.com/algorithms/recursion/
Bit Algorithms,http://geeksquiz.com/algorithms/bit-algorithms/
Graph Traversals,http://geeksquiz.com/algorithms/graph-traversals/
Graph Shortest Paths,http://geeksquiz.com/algorithms/graph-shortest-paths/
Graph Minimum Spanning Tree,http://geeksquiz.com/algorithms/graph-minimum-spanning-tree/
Commonly Asked Algorithm Interview Questions | Set 1,http://geeksquiz.com/commonly-asked-algorithm-interview-questions-set-1/
"Given a matrix of ‘O’ and ‘X’, find the largest subsquare surrounded by ‘X’",http://www.geeksforgeeks.org/given-matrix-o-x-find-largest-subsquare-surrounded-x/
Nuts & Bolts Problem (Lock & Key problem),http://www.geeksforgeeks.org/nuts-bolts-problem-lock-key-problem/
Flood fill Algorithm – how to implement fill() in paint?,http://www.geeksforgeeks.org/flood-fill-algorithm-implement-fill-paint/
"Given n appointments, find all conflicting appointments",http://www.geeksforgeeks.org/given-n-appointments-find-conflicting-appointments/
Check a given sentence for a given set of simple grammer rules,http://www.geeksforgeeks.org/check-given-sentence-given-set-simple-grammer-rules/
Find Index of 0 to be replaced with 1 to get longest continuous sequence of 1s in a binary array,http://www.geeksforgeeks.org/find-index-0-replaced-1-get-longest-continuous-sequence-1s-binary-array/
How to check if two given sets are disjoint?,http://www.geeksforgeeks.org/check-two-given-sets-disjoint/
Minimum Number of Platforms Required for a Railway/Bus Station,http://www.geeksforgeeks.org/minimum-number-platforms-required-railwaybus-station/
Length of the largest subarray with contiguous elements | Set 1,http://www.geeksforgeeks.org/length-largest-subarray-contiguous-elements-set-1/
Length of the largest subarray with contiguous elements | Set 2,http://www.geeksforgeeks.org/length-largest-subarray-contiguous-elements-set-2/
Print all increasing sequences of length k from first n natural numbers,http://www.geeksforgeeks.org/print-increasing-sequences-length-k-first-n-natural-numbers/
"Given two strings, find if first string is a subsequence of second",http://www.geeksforgeeks.org/given-two-strings-find-first-string-subsequence-second/
Snake and Ladder Problem,http://www.geeksforgeeks.org/snake-ladder-problem-2/
Write a function that returns 2 for input 1 and returns 1 for 2,http://geeksquiz.com/write-function-returns-2-input-1-returns-1-2/
Connect n ropes with minimum cost,http://www.geeksforgeeks.org/connect-n-ropes-minimum-cost/
Find the number of valid parentheses expressions of given length,http://geeksquiz.com/find-number-valid-parentheses-expressions-given-length/
Longest Monotonically Increasing Subsequence Size (N log N): Simple implementation,http://geeksquiz.com/longest-monotonically-increasing-subsequence-size-n-log-n-simple-implementation/
Generate all binary permutations such that there are more 1’s than 0’s at every point in all permutations,http://geeksquiz.com/generate-binary-permutations-1s-0s-every-point-permutations/
Lexicographically minimum string rotation,http://geeksquiz.com/lexicographically-minimum-string-rotation/
Construct an array from its pair-sum array,http://geeksquiz.com/construct-array-pair-sum-array/
Program to evaluate simple expressions,http://geeksquiz.com/program-evaluate-simple-expressions/
Check if characters of a given string can be rearranged to form a palindrome,http://geeksquiz.com/check-characters-given-string-can-rearranged-form-palindrome/
Print all pairs of anagrams in a given array of strings,http://geeksquiz.com/print-pairs-anagrams-given-array-strings/
